Land,RB,RS.Kreis,VB,Gem,name,flaeche,insgesamt,maennlich,weiblich,Laengengrad,Breitengrad,bevoelkerungsdichte,
16,0,67,0065,065,"Tambach-Dietharz/Thuer. Wald, Stadt","  41,54", 4 220, 2 107, 2 113,"10,608225","50,792126",03,gering besiedelt
16,0,67,0072,,"Waltershausen, Stadt",,,,,,,,
16,0,67,0072,072,"Waltershausen, Stadt","  60,66", 13 077, 6 411, 6 666,"10,558663","50,900033",02,mittlere Besiedlungsdichte
16,0,67,0083,,Leinatal,,,,,,,,
16,0,67,0083,083,Leinatal,"  35,97", 3 699, 1 882, 1 817,"10,645736","50,852838",03,gering besiedelt
16,0,67,0086,,Drei Gleichen,,,,,,,,
16,0,67,0086,086,Drei Gleichen,"  57,82", 5 147, 2 604, 2 543,"10,836019","50,895883",03,gering besiedelt
16,0,67,0087,,Nesse-Apfelstaedt,,,,,,,,
16,0,67,0087,087,Nesse-Apfelstaedt,"  39,47", 5 960, 2 975, 2 985,"10,9001","50,913883",03,gering besiedelt
16,0,67,0088,,Hoersel,,,,,,,,
16,0,67,0088,088,Hoersel,"  70,46", 4 949, 2 492, 2 457,"10,569031","50,941868",02,mittlere Besiedlungsdichte
16,0,67,5001,,Apfelstaedtaue,,,,,,,,
16,0,67,5001,013,Emleben,"  10,98",  738,  371,  367,"10,694229","50,892858",03,gering besiedelt
16,0,67,5001,025,Georgenthal/Thuer. Wald,"  28,80", 2 587, 1 261, 1 326,"10,659376","50,830837",03,gering besiedelt
16,0,67,5001,036,Herrenhof,"  4,40",  802,  402,  400,"10,687898","50,843373",03,gering besiedelt
16,0,67,5001,039,Hohenkirchen,"  6,80",  737,  380,  357,"10,703703","50,850364",03,gering besiedelt
16,0,67,5001,054,Petriroda,"  3,15",  332,  160,  172,"10,702442","50,867687",03,gering besiedelt
16,0,67,5006,,Mittleres Nessetal,,,,,,,,
16,0,67,5006,003,Ballstaedt,"  11,86",  683,  334,  349,"10,716582","51,034043",03,gering besiedelt
16,0,67,5006,005,Brueheim,"  7,45",  486,  243,  243,"10,5845","51,00104",03,gering besiedelt
16,0,67,5006,006,Bufleben,"  13,17", 1 031,  512,  519,"10,736283","50,99958",03,gering besiedelt
16,0,67,5006,021,Friedrichswerth,"  4,90",  493,  255,  238,"10,543599","50,994512",03,gering besiedelt
16,0,67,5006,027,Goldbach,"  12,15", 1 679,  832,  847,"10,65936","50,99227",03,gering besiedelt
16,0,67,5006,035,Haina,"  6,73",  477,  239,  238,"10,517135","50,989625",03,gering besiedelt
16,0,67,5006,037,Hochheim,"  7,68",  463,  252,  211,"10,65889","51,017275",03,gering besiedelt
16,0,67,5006,056,Remstaedt,"  6,48",  959,  476,  483,"10,685339","50,978862",03,gering besiedelt
16,0,67,5006,063,Sonneborn,"  16,48", 1 231,  621,  610,"10,58792","50,992319",03,gering besiedelt
16,0,67,5006,074,Wangenheim,"  9,99",  687,  340,  347,"10,623594","51,020503",03,gering besiedelt
16,0,67,5006,075,Warza,"  6,49",  691,  332,  359,"10,687706","50,996619",03,gering besiedelt
16,0,67,5006,078,Westhausen,"  4,68",  518,  264,  254,"10,688907","51,015026",03,gering besiedelt
16,0,67,5007,,Nesseaue,,,,,,,,
16,0,67,5007,004,Bienstaedt,"  8,17",  662,  351,  311,"10,847944","51,016531",03,gering besiedelt
16,0,67,5007,016,Eschenbergen,"  12,66",  719,  374,  345,"10,758794","51,02693",03,gering besiedelt
16,0,67,5007,022,Friemar,"  9,37", 1 043,  538,  505,"10,788019","50,979661",03,gering besiedelt
16,0,67,5007,047,Molschleben,"  15,24", 1 063,  540,  523,"10,779892","51,005134",03,gering besiedelt
16,0,67,5007,052,Nottleben,"  8,50",  439,  230,  209,"10,844599","50,965687",03,gering besiedelt
16,0,67,5007,055,Pferdingsleben,"  6,61",  404,  208,  196,"10,817201","50,970164",03,gering besiedelt
16,0,67,5007,068,Troechtelborn,"  5,68",  320,  155,  165,"10,816951","50,992543",03,gering besiedelt
16,0,67,5007,071,Tuettleben,"  7,26",  759,  378,  381,"10,789886","50,945313",03,gering besiedelt
16,0,67,5007,082,Zimmernsupra,"  7,41",  349,  175,  174,"10,867391","50,990189",03,gering besiedelt
16,0,67,5012,,Fahner Hoehe,,,,,,,,
16,0,67,5012,009,Dachwig,"  12,65", 1 594,  795,  799,"10,855888","51,077752",03,gering besiedelt
16,0,67,5012,011,Doellstaedt,"  13,38", 1 128,  540,  588,"10,816198","51,082162",03,gering besiedelt
16,0,67,5012,026,Gierstaedt,"  10,63",  829,  411,  418,"10,827866","51,043617",03,gering besiedelt
16,0,67,5012,033,Großfahner,"  11,41",  827,  430,  397,"10,827053","51,055901",03,gering besiedelt
16,0,67,5012,067,Tonna,"  30,45", 2 934, 1 665, 1 269,"10,745591","51,082544",03,gering besiedelt
16,0,67,5050,,"Ohrdruf, Stadt",,,,,,,,
16,0,67,5050,008,Crawinkel,"  25,28", 1 462,  743,  719,"10,78943","50,780775",03,gering besiedelt
16,0,67,5050,032,Graefenhain,"  19,39", 1 346,  672,  674,"10,703454","50,819494",03,gering besiedelt
16,0,67,5050,044,Luisenthal,"  30,59", 1 274,  646,  628,"10,722582","50,780014",03,gering besiedelt
16,0,67,5050,053,"Ohrdruf, Stadt","  39,75", 5 426, 2 678, 2 748,"10,73423","50,827192",03,gering besiedelt
16,0,67,5050,081,Woelfis,"  29,36", 1 472,  737,  735,"10,780366","50,80986",03,gering besiedelt
16,0,67,5051,,Guenthersleben-Wechmar,,,,,,,,
16,0,67,5051,059,Schwabhausen,"  9,37",  745,  376,  369,"10,728165","50,888469",03,gering besiedelt
16,0,67,5051,085,Guenthersleben-Wechmar,"  26,80", 2 990, 1 485, 1 505,"10,777283","50,900329",03,gering besiedelt
16,0,68,,,Soemmerda,,,,,,,,
16,0,68,0051,,"Soemmerda, Stadt",,,,,,,,
16,0,68,0051,051,"Soemmerda, Stadt","  80,73", 19 065, 9 292, 9 773,"11,118975","51,159368",02,mittlere Besiedlungsdichte
16,0,68,0058,,"Weißensee, Stadt",,,,,,,,
16,0,68,0058,058,"Weißensee, Stadt","  46,55", 3 417, 1 683, 1 734,"11,06815","51,195328",03,gering besiedelt
16,0,68,5001,,Buttstaedt,,,,,,,,
16,0,68,5001,006,"Buttstaedt, Stadt","  18,31", 2 469, 1 209, 1 260,"11,416539","51,12125",03,gering besiedelt
16,0,68,5001,008,Ellersleben,"  6,47",  275,  140,  135,"11,319423","51,143766",03,gering besiedelt
16,0,68,5001,011,Eßleben-Teutleben,"  7,65",  311,  153,  158,"11,448418","51,143885",03,gering besiedelt
16,0,68,5001,016,Großbrembach,"  16,25",  711,  370,  341,"11,323364","51,112849",03,gering besiedelt
16,0,68,5001,023,Guthmannshausen,"  10,04",  748,  378,  370,"11,363189","51,134309",03,gering besiedelt
16,0,68,5001,024,Hardisleben,"  9,42",  555,  288,  267,"11,421433","51,155568",03,gering besiedelt
16,0,68,5001,031,Kleinbrembach,"  8,13",  316,  166,  150,"11,272677","51,125819",03,gering besiedelt
16,0,68,5001,035,Mannstedt,"  7,36",  375,  193,  182,"11,392051","51,138115",03,gering besiedelt
16,0,68,5001,038,Olbersleben,"  13,15",  728,  368,  360,"11,338157","51,148285",03,gering besiedelt
16,0,68,5001,046,Rudersdorf,"  7,76",  336,  166,  170,"11,457717","51,104899",03,gering besiedelt
16,0,68,5002,,Gera-Aue,,,,,,,,
16,0,68,5002,002,Andisleben,"  6,81",  584,  300,  284,"10,926862","51,082589",03,gering besiedelt
16,0,68,5002,014,"Gebesee, Stadt","  24,03", 2 128, 1 051, 1 077,"10,930425","51,115498",03,gering besiedelt
16,0,68,5002,045,Ringleben,"  6,51",  498,  248,  250,"10,953632","51,104478",03,gering besiedelt
16,0,68,5002,057,Walschleben,"  16,79", 1 763,  876,  887,"10,935546","51,064202",03,gering besiedelt
16,0,68,5005,,Kindelbrueck,,,,,,,,
16,0,68,5005,004,Bilzingsleben,"  16,79",  710,  368,  342,"11,068387","51,280982",03,gering besiedelt
16,0,68,5005,005,Buechel,"  6,52",  233,  116,  117,"11,154924","51,247609",03,gering besiedelt
16,0,68,5005,012,Froemmstedt,"  12,00",  524,  265,  259,"11,039702","51,259497",03,gering besiedelt
16,0,68,5005,015,Griefstedt,"  5,06",  282,  141,  141,"11,13015","51,229678",03,gering besiedelt
16,0,68,5005,022,Guenstedt,"  12,58",  736,  363,  373,"11,080345","51,222335",03,gering besiedelt
16,0,68,5005,027,Herrnschwende,"  8,57",  282,  135,  147,"11,022944","51,225797",03,gering besiedelt
16,0,68,5005,028,Kannawurf,"  15,43",  805,  424,  381,"11,129574","51,271474",03,gering besiedelt
16,0,68,5005,029,"Kindelbrueck, Stadt","  13,29", 1 914,  956,  958,"11,089721","51,259715",03,gering besiedelt
16,0,68,5005,043,Riethgen,"  6,82",  244,  125,  119,"11,117597","51,239309",03,gering besiedelt
16,0,68,5006,,Koelleda,,,,,,,,
16,0,68,5006,003,Beichlingen,"  19,08",  505,  248,  257,"11,256597","51,230329",03,gering besiedelt
16,0,68,5006,019,Großneuhausen,"  11,87",  697,  364,  333,"11,28652","51,159585",03,gering besiedelt
16,0,68,5006,033,Kleinneuhausen,"  8,46",  401,  210,  191,"11,28422","51,152205",03,gering besiedelt
16,0,68,5006,034,"Koelleda, Stadt","  70,15", 6 112, 3 026, 3 086,"11,247544","51,188858",03,gering besiedelt
16,0,68,5006,041,Ostramondra,"  18,40",  503,  246,  257,"11,328576","51,198795",03,gering besiedelt
16,0,68,5006,042,"Rastenberg, Stadt","  35,43", 2 673, 1 342, 1 331,"11,419746","51,175799",03,gering besiedelt
16,0,68,5006,047,Schillingstedt,"  6,46",  227,  120,  107,"11,204393","51,231351",03,gering besiedelt
16,0,68,5009,,Straußfurt,,,,,,,,
16,0,68,5009,013,Gangloffsoemmern,"  14,58", 1 007,  512,  495,"10,942803","51,19004",03,gering besiedelt
16,0,68,5009,025,Haßleben,"  14,34", 1 010,  497,  513,"10,99583","51,108067",03,gering besiedelt
16,0,68,5009,026,Henschleben,"  7,00",  362,  180,  182,"10,968406","51,142344",03,gering besiedelt
16,0,68,5009,044,Riethnordhausen,"  12,39",  998,  498,  500,"11,002108","51,085988",03,gering besiedelt
16,0,68,5009,049,Schwerstedt,"  12,61",  608,  318,  290,"10,921088","51,157639",03,gering besiedelt
16,0,68,5009,053,Straußfurt,"  14,84", 1 781,  914,  867,"10,990218","51,162489",03,gering besiedelt
16,0,68,5009,059,Werningshausen,"  12,78",  674,  338,  336,"11,000213","51,139387",03,gering besiedelt
16,0,68,5009,062,Wundersleben,"  6,87",  692,  347,  345,"11,037394","51,15494",03,gering besiedelt
16,0,68,5010,,Gramme-Aue,,,,,,,,
16,0,68,5010,001,Alperstedt,"  8,88",  693,  338,  355,"11,046054","51,093519",03,gering besiedelt
16,0,68,5010,017,Großmoelsen,"  5,00",  217,  110,  107,"11,143003","51,026875",03,gering besiedelt
16,0,68,5010,021,Großrudestedt,"  23,87", 1 875,  948,  927,"11,098977","51,093391",03,gering besiedelt
16,0,68,5010,032,Kleinmoelsen,"  4,30",  324,  170,  154,"11,12754","51,026059",03,gering besiedelt
16,0,68,5010,037,Noeda,"  6,40",  817,  422,  395,"11,017882","51,069624",03,gering besiedelt
16,0,68,5010,039,Ollendorf,"  9,15",  442,  219,  223,"11,186166","51,034799",03,gering besiedelt
16,0,68,5010,055,Udestedt,"  16,30",  795,  408,  387,"11,128416","51,049619",03,gering besiedelt
16,0,68,5011,,An der Marke,,,,,,,,
16,0,68,5011,007,Eckstedt,"  6,50",  610,  300,  310,"11,144848","51,071322",03,gering besiedelt
16,0,68,5011,036,Markvippach,"  9,18",  554,  286,  268,"11,176747","51,078718",03,gering besiedelt
16,0,68,5011,048,Schloßvippach,"  20,92", 1 398,  701,  697,"11,141552","51,106629",03,gering besiedelt
16,0,68,5011,052,Sproetau,"  8,02",  812,  433,  379,"11,202259","51,125004",03,gering besiedelt
16,0,68,5011,056,Vogelsberg,"  12,84",  696,  353,  343,"11,242036","51,133891",03,gering besiedelt
16,0,68,5050,,Elxleben,,,,,,,,
16,0,68,5050,009,Elxleben,"  12,13", 2 235, 1 093, 1 142,"10,948364","51,044602",02,mittlere Besiedlungsdichte
16,0,68,5050,061,Witterda,"  12,47", 1 106,  569,  537,"10,890092","51,034941",03,gering besiedelt
16,0,69,,,Hildburghausen,,,,,,,,
16,0,69,0024,,"Hildburghausen, Stadt",,,,,,,,
16,0,69,0024,024,"Hildburghausen, Stadt","  72,92", 11 746, 5 780, 5 966,"10,729007","50,425612",02,mittlere Besiedlungsdichte
16,0,69,0042,,Schleusegrund,,,,,,,,
16,0,69,0042,042,Schleusegrund,"  58,87", 2 838, 1 398, 1 440,"10,880115","50,519995",03,gering besiedelt
16,0,69,0051,,"Themar, Stadt",,,,,,,,
16,0,69,0051,051,"Themar, Stadt","  20,19", 2 968, 1 461, 1 507,"10,617339","50,504554",03,gering besiedelt
16,0,69,0053,,Veilsdorf,,,,,,,,
16,0,69,0053,053,Veilsdorf,"  30,90", 2 871, 1 438, 1 433,"10,809504","50,407716",03,gering besiedelt
16,0,69,0059,,Nahetal-Waldau,,,,,,,,
16,0,69,0059,059,Nahetal-Waldau,"  32,97", 3 026, 1 488, 1 538,"10,807099","50,515766",03,gering besiedelt
16,0,69,0061,,Masserberg,,,,,,,,
16,0,69,0061,061,Masserberg,"  36,08", 2 361, 1 158, 1 203,"10,969358","50,520034",03,gering besiedelt
16,0,69,0062,,"Roemhild, Stadt",,,,,,,,
16,0,69,0062,062,"Roemhild, Stadt","  122,46", 7 019, 3 495, 3 524,"10,540413","50,398372",03,gering besiedelt
16,0,69,5002,,Feldstein,,,,,,,,
16,0,69,5002,001,Ahlstaedt,"  2,32",  135,  74,  61,"10,686759","50,527757",03,gering besiedelt
16,0,69,5002,003,Beinerstadt,"  6,71",  338,  164,  174,"10,596773","50,472586",03,gering besiedelt
16,0,69,5002,004,Bischofrod,"  5,42",  181,  93,  88,"10,662614","50,537511",03,gering besiedelt
16,0,69,5002,008,Dingsleben,"  8,44",  253,  127,  126,"10,596074","50,434158",03,gering besiedelt
16,0,69,5002,009,Ehrenberg,"  2,08",  186,  95,  91,"10,658613","50,481686",03,gering besiedelt
16,0,69,5002,011,Eichenberg,"  4,51",  178,  90,  88,"10,659081","50,544822",03,gering besiedelt
16,0,69,5002,016,Grimmelshausen,"  4,21",  176,  83,  93,"10,637541","50,480292",03,gering besiedelt
16,0,69,5002,017,Grub,"  4,49",  163,  80,  83,"10,632762","50,55038",03,gering besiedelt
16,0,69,5002,021,Henfstaedt,"  8,09",  372,  188,  184,"10,588889","50,515286",03,gering besiedelt
16,0,69,5002,025,Kloster Veßra,"  19,75",  314,  165,  149,"10,643557","50,492251",03,gering besiedelt
16,0,69,5002,026,Lengfeld,"  6,64",  448,  221,  227,"10,653225","50,524477",03,gering besiedelt
16,0,69,5002,028,Marisfeld,"  11,51",  449,  231,  218,"10,570774","50,555509",03,gering besiedelt
16,0,69,5002,035,Oberstadt,"  13,41",  349,  176,  173,"10,596859","50,555184",03,gering besiedelt
16,0,69,5002,037,Reurieth,"  16,20",  843,  432,  411,"10,652782","50,453532",03,gering besiedelt
16,0,69,5002,044,Schmeheim,"  4,73",  298,  151,  147,"10,58158","50,572759",03,gering besiedelt
16,0,69,5002,047,St.Bernhard,"  7,36",  259,  131,  128,"10,596848","50,460943",03,gering besiedelt
16,0,69,5004,,Heldburger Unterland,,,,,,,,
16,0,69,5004,002,"Bad Colberg-Heldburg, Stadt","  53,37", 2 070, 1 046, 1 024,"10,742379","50,277942",03,gering besiedelt
16,0,69,5004,015,Gompertshausen,"  14,77",  447,  229,  218,"10,624384","50,298907",03,gering besiedelt
16,0,69,5004,019,Hellingen,"  44,55", 1 028,  530,  498,"10,683116","50,252852",03,gering besiedelt
16,0,69,5004,041,Schlechtsart,"  4,56",  161,  78,  83,"10,622424","50,328646",03,gering besiedelt
16,0,69,5004,046,Schweickershausen,"  9,75",  159,  72,  87,"10,629555","50,238502",03,gering besiedelt
16,0,69,5004,049,Straufhain,"  57,42", 2 770, 1 393, 1 377,"10,682505","50,363279",03,gering besiedelt
16,0,69,5004,052,"Ummerstadt, Stadt","  15,71",  488,  258,  230,"10,811126","50,259225",03,gering besiedelt
16,0,69,5004,056,Westhausen,"  15,43",  714,  384,  330,"10,659463","50,316787",03,gering besiedelt
16,0,69,5050,,"Eisfeld, Stadt",,,,,,,,
16,0,69,5050,012,"Eisfeld, Stadt","  52,68", 5 661, 2 859, 2 802,"10,907349","50,427398",03,gering besiedelt
16,0,69,5050,039,Sachsenbrunn,"  33,85", 2 125, 1 057, 1 068,"10,952714","50,447947",03,gering besiedelt
16,0,69,5051,,Auengrund,,,,,,,,
16,0,69,5051,006,Bruenn/Thuer.,"  6,10",  444,  226,  218,"10,85655","50,449347",03,gering besiedelt
16,0,69,5051,058,Auengrund,"  37,09", 2 962, 1 508, 1 454,"10,85377","50,473155",03,gering besiedelt
16,0,69,5052,,"Schleusingen, Stadt",,,,,,,,
16,0,69,5052,043,"Schleusingen, Stadt","  36,81", 5 394, 2 634, 2 760,"10,749262","50,509068",02,mittlere Besiedlungsdichte
16,0,69,5052,048,St.Kilian,"  54,90", 2 838, 1 386, 1 452,"10,762269","50,528843",03,gering besiedelt
16,0,70,,,Ilm-Kreis,,,,,,,,
16,0,70,0028,,Amt Wachsenburg,,,,,,,,
16,0,70,0028,028,Amt Wachsenburg,"  52,33", 6 373, 3 219, 3 154,"10,92635","50,867482",03,gering besiedelt
16,0,70,0029,,"Ilmenau, Stadt",,,,,,,,
16,0,70,0029,029,"Ilmenau, Stadt","  62,64", 25 949, 13 481, 12 468,"10,915573","50,685965",02,mittlere Besiedlungsdichte
16,0,70,0032,,"Langewiesen, Stadt",,,,,,,,
16,0,70,0032,032,"Langewiesen, Stadt","  27,50", 3 439, 1 718, 1 721,"10,970268","50,671432",03,gering besiedelt
16,0,70,0048,,"Stadtilm, Stadt",,,,,,,,
16,0,70,0048,048,"Stadtilm, Stadt","  17,27", 4 812, 2 333, 2 479,"11,081605","50,77517",03,gering besiedelt
16,0,70,0055,,Wolfsberg,,,,,,,,
16,0,70,0055,055,Wolfsberg,"  28,63", 3 033, 1 536, 1 497,"11,002072","50,704477",03,gering besiedelt
16,0,70,0056,,Ilmtal,,,,,,,,
16,0,70,0056,056,Ilmtal,"  102,70", 3 803, 1 918, 1 885,"11,031563","50,753509",03,gering besiedelt
16,0,70,5002,,Geratal,,,,,,,,
16,0,70,5002,003,Angelroda,"  4,94",  402,  203,  199,"10,866908","50,745105",03,gering besiedelt
16,0,70,5002,011,Elgersburg,"  9,49", 1 226,  599,  627,"10,853695","50,704539",02,mittlere Besiedlungsdichte
16,0,70,5002,019,Geraberg,"  15,10", 2 386, 1 193, 1 193,"10,843861","50,717913",02,mittlere Besiedlungsdichte
16,0,70,5002,034,Martinroda,"  8,27",  859,  415,  444,"10,887983","50,723154",03,gering besiedelt
16,0,70,5002,037,Neusiß,"  4,49",  225,  115,  110,"10,888852","50,74417",03,gering besiedelt
16,0,70,5003,,Großbreitenbach,,,,,,,,
16,0,70,5003,002,Altenfeld,"  17,02",  988,  521,  467,"10,960638","50,564833",03,gering besiedelt
16,0,70,5003,005,Boehlen,"  6,16",  569,  280,  289,"11,040123","50,58755",03,gering besiedelt
16,0,70,5003,016,Friedersdorf,"  3,11",  201,  104,  97,"11,0367","50,605804",03,gering besiedelt
16,0,70,5003,022,Gillersdorf,"  3,84",  255,  127,  128,"11,017198","50,606658",03,gering besiedelt
16,0,70,5003,025,"Großbreitenbach, Stadt","  19,62", 2 600, 1 314, 1 286,"11,004886","50,580835",03,gering besiedelt
16,0,70,5003,052,Wildenspring,"  4,43",  189,  96,  93,"11,050291","50,601224",03,gering besiedelt
16,0,70,5006,,Langer Berg,,,,,,,,
16,0,70,5006,018,"Gehren, Stadt","  43,85", 3 897, 1 943, 1 954,"11,003569","50,648837",03,gering besiedelt
16,0,70,5006,027,Herschdorf,"  9,54",  865,  434,  431,"11,048865","50,629721",03,gering besiedelt
16,0,70,5006,038,Neustadt am Rennsteig,"  17,03",  986,  503,  483,"10,933455","50,582772",03,gering besiedelt
16,0,70,5006,042,Pennewitz,"  5,48",  503,  254,  249,"11,056309","50,660329",03,gering besiedelt
16,0,70,5007,,Oberes Geratal,,,,,,,,
16,0,70,5007,014,Frankenhain,"  12,27",  751,  358,  393,"10,78914","50,756887",02,mittlere Besiedlungsdichte
16,0,70,5007,017,Gehlberg,"  20,44",  517,  246,  271,"10,791301","50,678107",03,gering besiedelt
16,0,70,5007,021,Geschwenda,"  5,88", 2 044, 1 010, 1 034,"10,822309","50,730967",02,mittlere Besiedlungsdichte
16,0,70,5007,023,Gossel,"  13,52",  482,  246,  236,"10,85049","50,798503",03,gering besiedelt
16,0,70,5007,024,Graefenroda,"  23,32", 3 256, 1 586, 1 670,"10,812573","50,748323",02,mittlere Besiedlungsdichte
16,0,70,5007,033,Liebenstein,"  12,24",  370,  185,  185,"10,851142","50,76826",03,gering besiedelt
16,0,70,5007,043,"Plaue, Stadt","  18,19", 1 834,  897,  937,"10,899211","50,779512",03,gering besiedelt
16,0,70,5008,,Rennsteig,,,,,,,,
16,0,70,5008,015,Frauenwald,"  19,11",  983,  495,  488,"10,859311","50,583665",03,gering besiedelt
16,0,70,5008,046,Schmiedefeld am Rennsteig,"  18,27", 1 759,  891,  868,"10,813173","50,607481",03,gering besiedelt
16,0,70,5008,049,Stuetzerbach,"  11,37", 1 452,  706,  746,"10,860164","50,635777",03,gering besiedelt
16,0,70,5009,,Riechheimer Berg,,,,,,,,
16,0,70,5009,001,Alkersleben,"  6,98",  312,  158,  154,"11,04076","50,848169",03,gering besiedelt
16,0,70,5009,006,Boesleben-Wuellersleben,"  16,10",  623,  306,  317,"11,067334","50,821057",03,gering besiedelt
16,0,70,5009,008,Dornheim,"  7,88",  577,  290,  287,"10,994645","50,835336",03,gering besiedelt
16,0,70,5009,012,Elleben,"  17,01",  881,  439,  442,"11,092014","50,862945",03,gering besiedelt
16,0,70,5009,013,Elxleben,"  9,43",  581,  286,  295,"11,05421","50,866515",03,gering besiedelt
16,0,70,5009,031,Kirchheim,"  21,22", 1 211,  634,  577,"11,018077","50,881447",03,gering besiedelt
16,0,70,5009,041,Osthausen-Wuelfershausen,"  14,75",  532,  269,  263,"11,098835","50,848271",03,gering besiedelt
16,0,70,5009,044,Rockhausen,"  4,00",  262,  125,  137,"11,039635","50,901917",03,gering besiedelt
16,0,70,5009,054,Witzleben,"  22,60",  652,  321,  331,"11,112346","50,824122",03,gering besiedelt
16,0,70,5050,,"Arnstadt, Stadt",,,,,,,,
16,0,70,5050,004,"Arnstadt, Stadt","  55,29", 23 539, 11 234, 12 305,"10,946529","50,8333",02,mittlere Besiedlungsdichte
16,0,70,5050,053,Wipfratal,"  49,81", 2 780, 1 417, 1 363,"10,994338","50,79069",03,gering besiedelt
16,0,71,,,Weimarer Land,,,,,,,,
16,0,71,0001,,"Apolda, Stadt",,,,,,,,
16,0,71,0001,001,"Apolda, Stadt","  46,17", 21 738, 10 518, 11 220,"11,517423","51,02536",02,mittlere Besiedlungsdichte
16,0,71,0003,,"Bad Berka, Stadt",,,,,,,,
16,0,71,0003,003,"Bad Berka, Stadt","  55,26", 7 615, 3 721, 3 894,"11,283174","50,899497",03,gering besiedelt
16,0,71,0008,,"Blankenhain, Stadt",,,,,,,,
16,0,71,0008,008,"Blankenhain, Stadt","  113,53", 6 467, 3 209, 3 258,"11,343092","50,858704",03,gering besiedelt
16,0,71,5007,,Kranichfeld,,,,,,,,
16,0,71,5007,032,Hohenfelden,"  8,43",  347,  169,  178,"11,160457","50,878926",03,gering besiedelt
16,0,71,5007,043,Klettbach,"  15,23", 1 290,  639,  651,"11,150336","50,912913",03,gering besiedelt
